"bus_date","venue_code","egm_description","manufacturer","fp","turnover_sum","gmp_sum","games_played_sum"
2024-11-23,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,2039.92,788.77,1483.00
2024-11-23,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,586.50,-81.55,243.00
2024-11-23,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,546.50,82.35,255.00
2024-11-23,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,2045.69,548.07,1176.00
2024-11-23,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,6727.53,860.78,3629.00
2024-11-24,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,3284.82,14.24,1744.00
2024-11-24,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,14565.33,-314.91,4745.00
2024-11-24,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,9107.77,228.68,5581.00
2024-11-24,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,1064.58,413.31,2420.00
2024-11-24,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,2319.95,133.41,1509.00
2024-11-24,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,3652.75,197.65,3359.00
2024-11-24,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,521.50,192.60,785.00
2024-11-24,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,420.00,279.25,291.00
2024-11-24,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,542.90,259.94,347.00
2024-11-24,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,2287.47,333.05,1730.00
2024-11-25,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,14547.17,-580.09,5576.00
2024-11-25,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,14362.18,1971.50,9494.00
2024-11-25,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,7756.13,2465.83,4444.00
2024-11-25,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,1731.69,587.14,1408.00
2024-11-25,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,4667.30,241.82,2639.00
2024-11-25,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,2295.64,983.49,1535.00
2024-11-25,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,547.50,136.70,247.00
2024-11-25,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,495.50,321.40,336.00
2024-11-25,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,1266.81,116.29,1231.00
2024-11-25,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,2244.42,639.11,1821.00
2024-11-26,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,5253.91,-253.12,2808.00
2024-11-26,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,10174.60,266.02,3547.00
2024-11-26,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,8478.52,1960.14,4141.00
2024-11-26,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,655.12,-83.30,4178.00
2024-11-26,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,4486.15,267.50,1760.00
2024-11-26,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,1687.85,686.55,1296.00
2024-11-26,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,2445.00,1026.10,743.00
2024-11-26,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,787.00,429.70,367.00
2024-11-26,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,1906.58,473.52,1008.00
2024-11-26,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,3402.85,771.77,3440.00
2024-11-27,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,8414.58,-937.76,3873.00
2024-11-27,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,9788.89,-1866.07,5087.00
2024-11-27,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,11504.08,2933.39,6829.00
2024-11-27,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,2956.57,814.53,4904.00
2024-11-27,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,1738.88,515.83,1528.00
2024-11-27,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,1712.74,-61.46,634.00
2024-11-27,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1062.50,595.35,645.00
2024-11-27,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,733.00,385.35,602.00
2024-11-27,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,1368.49,892.01,532.00
2024-11-27,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,5486.06,958.37,3969.00
2024-11-28,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,10549.57,-535.83,5884.00
2024-11-28,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,8728.69,-371.80,6925.00
2024-11-28,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,5919.35,648.71,5186.00
2024-11-28,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,2221.18,243.76,4334.00
2024-11-28,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,2458.20,971.41,1259.00
2024-11-28,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,5396.81,-182.74,2817.00
2024-11-28,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,999.50,520.60,782.00
2024-11-28,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,613.00,-1030.60,405.00
2024-11-28,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,2162.45,239.87,1133.00
2024-11-28,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,4819.80,1377.75,3990.00
2024-11-29,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,9180.36,-3156.80,4175.00
2024-11-29,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,7783.01,1498.26,4380.00
2024-11-29,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,5478.77,1253.86,3028.00
2024-11-29,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,2963.33,251.47,2742.00
2024-11-29,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,3009.67,372.87,2512.00
2024-11-29,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,4417.58,833.73,4142.00
2024-11-29,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,611.00,-92.40,537.00
2024-11-29,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1357.00,77.75,1004.00
2024-11-29,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,4085.08,362.19,2081.00
2024-11-29,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,8629.25,2655.52,5110.00
2024-11-30,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,10311.76,2028.19,5942.00
2024-11-30,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,16644.42,430.21,7301.00
2024-11-30,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,6254.11,-773.36,4675.00
2024-11-30,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,2245.89,601.35,3937.00
2024-11-30,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,4402.30,2326.43,3933.00
2024-11-30,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,4930.47,-429.28,3432.00
2024-11-30,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,2109.00,-559.35,1479.00
2024-11-30,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1280.50,481.15,828.00
2024-11-30,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,4072.90,465.91,1793.00
2024-11-30,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,6543.23,-542.11,4993.00
2024-12-01,10198,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,3713.77,-2700.17,2366.00
2024-12-01,10198,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,7689.71,398.40,4079.00
2024-12-01,10198,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,3299.41,1326.01,1839.00
2024-12-01,10198,M)Players Choice Pearl Edition f62 s63621,ARISTOCRAT,4,1020.04,86.10,1690.00
2024-12-01,10198,M)Player’s Choice Emerald Edition F59 S62748,ARISTOCRAT,5,1620.75,-513.55,983.00
2024-12-01,10198,M)5 Dragons Empire F58 S62683,ARISTOCRAT,6,1959.07,-81.04,1251.00
2024-12-01,10198,Wild Wild Emerald 1c,ARISTOCRAT,7,1290.00,-1074.80,961.00
2024-12-01,10198,Wild Wild Pearl 1c,ARISTOCRAT,8,1770.50,46.65,785.00
2024-12-01,10198,M)Golden Cash Originals F103 S2091-2106,Ainsworth,9,225.22,9.10,256.00
2024-12-01,10198,M)Raging Bull - Lightning Link - F59 S63165-63168,ARISTOCRAT,10,2585.47,110.51,1573.00
2024-11-01,10203,M)Forever Emperor - Dragon Train f405 s5301 a26942,Shufflemaster,1,14262.56,2125.10,7813.00
2024-11-01,10203,M)Chi Lin Wins - Dragon Train f405 s5283 a26941,Shufflemaster,2,6942.00,823.39,5058.00
2024-11-01,10203,M)Khutulun Battle Princess - Dragon Train f405 s5289 a26940,Shufflemaster,3,12247.59,2431.77,6604.00
2024-11-01,10203,BIG RED 2 f39 s62388,ARISTOCRAT,4,1538.00,-589.00,496.00
2024-11-01,10203,Black Bear F83 S1359,Ainsworth,5,7932.90,146.90,1628.00
2024-11-01,10203,M)Cash Caper Golden Strike f1496 s1566 a24085,KONAMI,6,3691.50,1071.28,1640.00
2024-11-01,10203,M)Red Fleet - Dragon Unleashed f311 s4954 a24949,Shufflemaster,7,8767.15,-970.81,2394.00
